Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,Consumption (unit_fuel/km),carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Operating_Cost,Topsis_Score,Rank,No_of_vehicles,Max Vehicles
BEV_S3_2028,2028,S3,D1,2448472,BEV_S3_2028,BEV,2028,239168,73000,D2,Electricity,0.859516,0.0,11958.400000000001,2391.68,0.134387045632,24160.334331136,0.5208113673830448,3.0,9,34
Diesel_S3_2028,2028,S3,D1,2448472,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.224082,0.68313190356,6850.25,1370.05,0.30391345332,30405.982092360002,0.2661463324037808,1.0,2,34
LNG_S3_2028,2028,S3,D1,2448472,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.156388,0.38881028172000004,8760.4,1752.08,0.153637291468,21728.002277164,0.38703574571936133,2.0,5,34
BEV_S3_2028,2028,S3,D2,2667924,BEV_S3_2028,BEV,2028,239168,73000,D2,Electricity,0.859516,0.0,11958.400000000001,2391.68,0.134387045632,24160.334331136,0.7710581875051821,4.0,3,37
Diesel_S3_2028,2028,S3,D2,2667924,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.224082,0.68313190356,6850.25,1370.05,0.30391345332,30405.982092360002,0.24073877126977952,1.0,11,37
LNG_S3_2028,2028,S3,D2,2667924,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.156388,0.38881028172000004,8760.4,1752.08,0.153637291468,21728.002277164,0.4844360943400501,2.0,23,37
LNG_S3_2026,2028,S3,D3,1155329,LNG_S3_2026,LNG,2026,0,73000,D4,LNG,0.164047,0.40785201093,11560.500000000002,8257.5,0.161161577317,21812.470635121,0.6854019378241742,6.0,4,16
LNG_S3_2027,2028,S3,D3,1155329,LNG_S3_2027,LNG,2027,0,73000,D4,LNG,0.161089,0.40049786091,10206.3,5103.15,0.158255605579,21826.846783448,0.6907106492265043,7.0,5,16
LNG_S3_2028,2028,S3,D3,1155329,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.156388,0.38881028172000004,8760.4,1752.08,0.153637291468,21728.002277164,0.3403341883522901,2.0,7,16
LNG_S3_2027,2028,S3,D4,233462,LNG_S3_2027,LNG,2027,0,73000,D4,LNG,0.161089,0.40049786091,10206.3,5103.15,0.158255605579,21826.846783448,0.6564839599403429,6.0,3,4
Diesel_S3_2028,2028,S3,D4,233462,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.224082,0.68313190356,6850.25,1370.05,0.30391345332,30405.982092360002,0.16268892057569936,1.0,1,4
LNG_S4_2028,2028,S4,D1,16863,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.157769,0.39224371011,11213.300000000001,2242.66,0.154994001059,31745.252124961997,0.40548145546286635,2.0,1,1
LNG_S4_2026,2028,S4,D2,851953,LNG_S4_2026,LNG,2026,0,118000,D4,LNG,0.164513,0.40901057547,14797.510000000002,10569.650000000001,0.161619380843,31979.464083194,0.6248789497363807,6.0,2,8
LNG_S4_2027,2028,S4,D2,851953,LNG_S4_2027,LNG,2027,0,118000,D4,LNG,0.162424,0.40381692456,13064.039999999999,6532.0199999999995,0.15956712426400002,32003.606165888003,0.6285306107145046,7.0,3,8
LNG_S4_2028,2028,S4,D2,851953,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.157769,0.39224371011,11213.300000000001,2242.66,0.154994001059,31745.252124961997,0.40035302476225404,2.0,3,8
LNG_S4_2024,2028,S4,D3,133929,LNG_S4_2024,LNG,2024,0,118000,D4,LNG,0.167274,0.41587494606,17933.219999999998,17933.219999999998,0.164331817614,31806.517875720005,0.6277823087393865,5.0,1,2
LNG_S4_2028,2028,S4,D3,133929,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.157769,0.39224371011,11213.300000000001,2242.66,0.154994001059,31745.252124961997,0.37624685785770157,2.0,1,2
LNG_S4_2028,2028,S4,D4,2066,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.157769,0.39224371011,11213.300000000001,2242.66,0.154994001059,31745.252124961997,0.5039069995272011,2.0,1,1
