Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,Consumption (unit_fuel/km),carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Operating_Cost,Topsis_Score,Rank,No_of_vehicles,Max Vehicles
LNG_S2_2034,2034,S2,D2,1869435,LNG_S2_2034,LNG,2034,184103,106000,D4,LNG,0.155767,0.38726635773,9205.15,1841.03,0.14774048225699998,26706.671119241997,0.3789540065381936,2.0,4,18
BEV_S2_2033,2034,S2,D3,1043936,BEV_S2_2033,BEV,2033,0,106000,D4,Electricity,0.85459,0.0,11396.82,5698.41,0.10456677781,22943.16156148,0.9946295045504044,8.0,4,10
BEV_S2_2034,2034,S2,D3,1043936,BEV_S2_2034,BEV,2034,189947,106000,D4,Electricity,0.85459,0.0,9497.35,1899.47,0.10456677781,22480.89844786,0.6216914001539459,6.0,3,10
LNG_S2_2034,2034,S2,D3,1043936,LNG_S2_2034,LNG,2034,184103,106000,D4,LNG,0.155767,0.38726635773,9205.15,1841.03,0.14774048225699998,26706.671119241997,0.38139404060489973,2.0,3,10
BEV_S2_2033,2034,S2,D4,169472,BEV_S2_2033,BEV,2033,0,106000,D4,Electricity,0.85459,0.0,11396.82,5698.41,0.10456677781,22943.16156148,0.9945931835000119,6.0,1,2
BEV_S2_2034,2034,S2,D4,169472,BEV_S2_2034,BEV,2034,189947,106000,D4,Electricity,0.85459,0.0,9497.35,1899.47,0.10456677781,22480.89844786,0.645882619207761,5.0,1,2
LNG_S3_2031,2034,S3,D3,1320768,LNG_S3_2031,LNG,2031,0,73000,D4,LNG,0.153945,0.38273651955,15316.4,13401.850000000002,0.14601236809499998,22335.23701662,0.6510405331010393,8.0,3,19
BEV_S3_2033,2034,S3,D3,1320768,BEV_S3_2033,BEV,2033,0,73000,D4,Electricity,0.859516,0.0,12950.939999999999,6475.469999999999,0.10516951824399999,20948.500872616,0.9950867924016776,10.0,6,19
LNG_S3_2033,2034,S3,D3,1320768,LNG_S3_2033,LNG,2033,0,73000,D4,LNG,0.153945,0.38273651955,12186.84,6093.42,0.14601236809499998,22908.383399325,0.6499271793527304,7.0,3,19
BEV_S3_2034,2034,S3,D3,1320768,BEV_S3_2034,BEV,2034,215849,73000,D4,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.10516951824399999,20628.314831812,0.5383398395040067,6.0,3,19
Diesel_S3_2034,2034,S3,D3,1320768,Diesel_S3_2034,Diesel,2034,163591,73000,D4,B20,0.224082,0.68313190356,8179.55,1635.91,0.34480393668,34986.14737764,0.1497458719881788,1.0,2,19
LNG_S3_2034,2034,S3,D3,1320768,LNG_S3_2034,LNG,2034,209208,73000,D4,LNG,0.153945,0.38273651955000004,10460.400000000001,2092.08,0.14601236809499998,23211.382870935,0.3332421796209584,2.0,2,19
BEV_S3_2033,2034,S3,D4,273053,BEV_S3_2033,BEV,2033,0,73000,D4,Electricity,0.859516,0.0,12950.939999999999,6475.469999999999,0.10516951824399999,20948.500872616,0.9955599085378397,7.0,3,4
BEV_S3_2034,2034,S3,D4,273053,BEV_S3_2034,BEV,2034,215849,73000,D4,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.10516951824399999,20628.314831812,0.6409213329980996,5.0,1,4
BEV_S4_2032,2034,S4,D1,20807,BEV_S4_2032,BEV,2032,0,118000,D4,Electricity,0.856448,0.0,19340.09,13814.35,0.104794120832,29995.879400192003,0.989674475685789,6.0,1,1
BEV_S4_2032,2034,S4,D2,1057133,BEV_S4_2032,BEV,2032,0,118000,D4,Electricity,0.856448,0.0,19340.09,13814.35,0.104794120832,29995.879400192003,0.9897716124215613,7.0,2,9
BEV_S4_2033,2034,S4,D2,1057133,BEV_S4_2033,BEV,2033,0,118000,D4,Electricity,0.856448,0.0,16577.22,8288.61,0.104794120832,29458.639847168,0.99497044592247,8.0,4,9
LNG_S4_2034,2034,S4,D2,1057133,LNG_S4_2034,LNG,2034,267786,118000,D4,LNG,0.154278,0.38356442082000003,13389.300000000001,2677.86,0.146328208938,33333.888654684,0.36881070538046623,2.0,3,9
BEV_S4_2033,2034,S4,D3,146333,BEV_S4_2033,BEV,2033,0,118000,D4,Electricity,0.856448,0.0,16577.22,8288.61,0.104794120832,29458.639847168,0.9951212576475216,7.0,2,2
BEV_S4_2032,2034,S4,D4,2280,BEV_S4_2032,BEV,2032,0,118000,D4,Electricity,0.856448,0.0,19340.09,13814.35,0.104794120832,29995.879400192003,0.989674475685789,6.0,1,1
